Client_id,Client_name,Client_Gender,                 age,address,city,province,postalCode,country,Marital_Status,Family_Members,Child_Count,Occupation,Eligible_id,Partner_id
121091,DeeDee,Male,28,5901 Emerald Ave,Las Vegas,NV,89122,US,M,3,1,,61981,124224
3753,Carl,Male,34,28020 Wixom Rd,Wixom,MI,48393,US,M,2,0,,86933,90876
54736,Jason,Male,51,913 Cedar Lake Rd,Biloxi,MS,39532,US,S,2,1,Security,31016,95039
50884,Shari,Female,50,912 State Road 229,Batesville,IN,47006,US,M,3,1,Laborers,94445,14758
60867,Deniz,Male,49,915 NE Highway 99W,McMinnville,OR,97128,US,M,3,1,Laborers,58752,128891
106564,Kaveh,Male,36,916 N Baldwin Ave,Marion,IN,46952,US,,2,0,Sales,104354,13546
90608,James,Male,55,917 N Dobson Rd,Mesa,AZ,85201,US,M,2,0,Cooking,102966,64884
33608,Joshua,Male,58,917 N Dobson Rd,Mesa,AZ,85201,US,M,2,0,,94598,121027
113225,Michelle,,41,9190 Wiles Rd,Pompano Beach,FL,33067,US,S,3,2,Laborers,124105,52575
97439,Blair,Male,29,9200 Winton Rd,Cincinnati,OH,45231,US,M,2,0,,4018,66922
3766,Alison,,36,9203 Highway 71 S,Fort Smith,AR,72916,US,M,2,0,,20889,120488
112330,Ash,Male,24,1902 West Jackson Ave,Oxford,MS,38655,US,M,2,0,,91067,7840
84630,Cesar,Male,31,815 North Westover Blvd,Albany,GA,31707,US,M,3,1,Secretaries,35829,128403
71661,Agata,Female,30,4763 Highway 90,Milton,FL,32571,US,M,2,0,High skill tech,115248,100820
43865,Genine,Female,24,13000 Shelbyville Rd,Louisville,KY,40243,US,M,3,1,,82164,3594
80130,Charlotte,Male,36,1466 Haight St,San Francisco,CA,94117,US,M,2,0,,62205,25841
2030,Kimia,Male,51,495 Riverside Ave,Medford,MA,2155,US,M,3,1,High skill tech,51020,5094
83762,Courtney,Male,23,1640 Camino Del Rio N,San Diego,CA,92108,US,M,2,0,,79019,88040
65370,Angela,Male,26,1960 Donegal Dr,Saint Paul,MN,55125,US,S,1,0,,126847,73673
15418,Melinda,Male,29,3660 Austell Rd SW,Marietta,GA,30008,US,M,3,1,Accountants,27830,31779
121606,Angela,Female,41,4520 S Cobb Dr SE,Smyrna,GA,30080,US,M,2,0,,77837,100066
11922,Fatou,Male,35,6385 Roswell Rd NE,Atlanta,GA,30328,US,W,2,1,Managers,56688,79361
13437,Fatou,Male,42,12521 Rockaway Blvd,South Ozone Park,NY,11420,US,S,1,0,Managers,44091,83868
5639,Charles,Male,29,2001 Midland Trl,Shelbyville,KY,40065,US,M,2,0,,17267,123718
115010,Charles,Female,34,141 Rojay Dr,Lexington,KY,40503,US,M,2,0,,12476,1964
1623,Yarimar,Male,34,3708 Gateway Dr,Eau Claire,WI,54701,US,D,2,1,,114927,127763
81493,Ilana,Male,58,6251 Truax Ln,Eau Claire,WI,54703,US,M,2,0,High skill tech,66212,18079
52944,Amy,Male,31,2056 S Hastings Way,Eau Claire,WI,54701,US,S,2,1,,108140,1499
19907,Mike,Female,32,2512 Craig Rd,Eau Claire,WI,54701,US,D,1,0,,126581,107809
126622,Janine Renee,Male,56,923 W Clairemont Ave,Eau Claire,WI,54701,US,M,2,0,,23326,82454
20799,Minka,Male,34,222 W Aztec Blvd,Aztec,NM,87410,US,,1,0,Core,79279,103855
71649,Sara,Male,30,300 E Cedar St,Deming,NM,88030,US,S,1,0,,90820,69128
24226,Anna,Male,31,Hwy 180,Bayard,NM,88023,US,M,2,0,High skill tech,49816,76944
110924,Paris,Male,28,3317 N Prince St,Clovis,NM,88101,US,M,2,0,High skill tech,114698,89754
93332,Johnny,Female,57,1201 S Canal St,Carlsbad,NM,88220,US,M,2,0,,1419,48422
111781,Peter,Male,35,108 E Santa Fe Ave,Grants,NM,87020,US,W,1,0,Security,95800,59876
101064,Marcello,Female,46,1615 7th St,Las Vegas,NM,87701,US,M,2,0,Managers,94923,53117
6430,David,Male,51,2608 Southern Blvd SE,Rio Rancho,NM,87124,US,M,3,1,,78452,32311
4690,Sebastian,Male,38,300 E 16th St,Douglas,AZ,85607,US,D,1,0,Medicine,65619,72627
87357,Nick,Male,33,3680 E Fry Blvd,Sierra Vista,AZ,85635,US,D,1,0,Cooking,15441,34256
124466,Nick,Female,21,2540 Main St NE,Los Lunas,NM,87031,US,S,1,0,,102600,42760
43388,Ole,Male,38,410 Washington St SE,Albuquerque,NM,87108,US,M,2,0,Core,72283,8170
128027,Yonatan,Female,49,8700 Central Ave SE,Albuquerque,NM,87123,US,M,4,2,Laborers,71002,70982
50780,Marisa,Female,54,600 Mikes Pike St,Winslow,AZ,86047,US,M,2,0,Laborers,2195,1060
29472,Shahana,Male,42,14045 Abercorn St,Savannah,GA,31419,US,M,3,1,Sales,55768,66930
2887,Yonatan,Male,44,400 S Hermitage Rd,Hermitage,PA,16148,US,M,2,0,,86953,84253
53409,Gislane,Male,31,112 Perry Hwy,Harmony,PA,16037,US,M,2,0,Core,53550,86337
25474,T.,Male,52,481 Lincoln Ave,Pittsburgh,PA,15202,US,M,2,0,Laborers,75532,125525
106958,Simon,Male,27,2065 Defoors Ferry Rd NW,Atlanta,GA,30318,US,M,3,,Sales,74569,115984
105881,Matt,Male,33,104 Highway 17 S,North Myrtle Beach,SC,29582,US,M,2,0,Sales,76619,9085
71151,Harmony And Eric,Male,40,1258 N Brightleaf Blvd,Smithfield,NC,27577,US,S,1,0,,20866,44053
101309,Yiyi,Female,57,738 E Schaumburg Rd,Schaumburg,IL,60194,US,M,2,0,Drivers,43212,86059
21694,Ivan,Female,52,2804 Rodd St,Midland,MI,48640,US,M,2,0,,15517,116711
83814,Crysdian,Male,30,1213 Kosciuszko Ave,Bay City,MI,48708,US,M,2,0,Sales,27987,115170
69548,Mathew,Male,25,3955 New Bern Ave,Raleigh,NC,27610,US,M,2,0,Accountants,16833,59667
60344,Yohan,Female,36,8431 N Tryon St,Charlotte,NC,28262,US,M,2,0,Realty agents,4183,127296
79325,Carmen,Male,51,801 Westinghouse Blvd,Charlotte,NC,28273,US,M,2,0,,93600,37180
33230,Marycatherine,Male,32,800 N Cannon Blvd,Kannapolis,NC,28083,US,M,2,0,,73136,32440
98131,MarÃ­a,Male,44,636 W Gannon Ave,Zebulon,NC,27597,US,M,4,2,Core,129493,36258
129505,LeeAnne,Male,26,5011 Raleigh Road Pkwy W,Wilson,NC,27896,US,M,2,0,Core,108618,29354
44013,Apple,Male,54,5851 NW 177th St,Hialeah,FL,33015,US,M,3,1,Sales,36910,58395
92246,Lucie,Female,27,5650 NW 7th St,Miami,FL,33126,US,M,2,0,Laborers,122987,14041
94697,Justin,Male,37,4180 SW 9th St,Miami,FL,33134,US,M,2,0,,2338,112241
35863,Tai,Male,30,299 SW 8th St,Miami,FL,33130,US,M,3,1,Laborers,115460,36855
121859,Josh,Female,46,3200 S Dixie Hwy,Miami,FL,33133,US,M,2,0,,110366,65262
89719,Julia,Male,36,20315 Old Cutler Rd,Miami,FL,33189,US,M,3,1,,87765,38968
56832,Tom,Female,46,17850 NW 57th Ave,Hialeah,FL,33015,US,S,1,0,Laborers,127310,60249
127618,Iryna,Male,36,17850 NW 57th Ave,Hialeah,FL,33015,US,,2,0,Medicine,20358,43922
117162,Darby,Male,31,16701 NW 67th Ave,Hialeah,FL,33015,US,M,3,1,,129694,121936
101952,Kathy,Male,35,15295 SW 104th St,Miami,FL,33196,US,M,3,1,Laborers,84605,35240
21847,Bev,Female,25,1400 SW 8th St,Miami,FL,33135,US,M,2,0,Laborers,107987,112227
74910,Katie,Female,21,12185 SW 26th St,Miami,FL,33175,US,S,1,0,Laborers,97976,70805
51025,Carolina,Male,30,13000 Biscayne Blvd,Miami,FL,33181,US,M,2,0,Sales,15708,36577
95562,Adrienne,Male,44,1016 W Flagler St,Miami,FL,33130,US,S,1,0,,109370,51753
100476,Liat,Male,34,1980 N Wickham Rd,Melbourne,FL,32935,US,S,1,0,Medicine,96851,19204
126492,Cynthia,Male,34,1000 N Courtenay Pkwy,Merritt Island,FL,32953,US,M,2,0,,100566,122558
71343,Tysha,Male,32,2090 Highway 71,Marianna,FL,32448,US,S,1,0,Laborers,87866,81040
94937,Courtney,Female,40,2090 Highway 71,Marianna,FL,32448,US,M,4,2,Drivers,70602,32110
7687,Scott & Ellyn,Male,31,5367 W Atlantic Blvd,Pompano Beach,FL,33063,US,M,2,0,Medicine,15144,83680
45479,Chelsea,Male,29,900 W State Road 434,Longwood,FL,32750,US,M,2,0,Core,40123,70013
19848,Melissa,Male,33,650 150th Ave,Saint Petersburg,FL,33708,US,M,2,0,Cleaning,107082,56555
94266,Elem,Male,47,6820 N Orange Blossom Trl,Orlando,FL,32810,US,M,2,0,Laborers,115094,44907
73323,Brad,Female,31,6342 Lantana Rd,Lake Worth,FL,33463,US,M,2,0,Managers,44058,75108
118112,Joshua,Female,29,715 E Memorial Blvd,Lakeland,FL,33801,US,M,2,0,Laborers,38639,77619
77322,Kumar,Male,31,5401 Altamira Dr,Orlando,FL,32819,US,M,2,0,High skill tech,83794,76767
124567,Mor,Male,34,5685 S Semoran Blvd,Orlando,FL,32822,US,M,4,2,Sales,60746,54695
76557,Nicole,Male,28,5685 S Semoran Blvd,Orlando,FL,32822,US,D,2,1,Managers,62501,37780
35250,Laura,Male,42,5218 Silver Star Rd,Orlando,FL,32808,US,M,4,2,Managers,22688,50067
2532,Sean,Female,29,451 S Goldenrod Rd,Orlando,FL,32822,US,M,3,1,,127956,94027
31455,Ingrid,Male,53,401 Avalon Park South Blvd,Orlando,FL,32828,US,M,2,0,Core,54796,39334
92007,Luis&Victor,Male,39,3839 S Orange Blossom Trl,Orlando,FL,32839,US,D,1,0,Sales,118691,85716
101749,Carly,Female,33,345 N L B J Dr,San Marcos,TX,78666,US,,1,0,Managers,110856,78543
65530,Suzanne,Male,31,1331 Sw Loop 410,San Antonio,TX,78227,US,M,2,0,Sales,77274,52079
21985,Kurt,Female,34,742 SW Military Dr,San Antonio,TX,78221,US,M,2,0,Managers,46567,55532
25409,Maggie,Male,43,5311 Us Highway 87 E,San Antonio,TX,78222,US,M,2,0,,70915,70988
107825,Cecily,Female,33,4606 Rittiman Rd,San Antonio,TX,78218,US,S,1,0,Laborers,81088,107334
26359,Sam,Male,33,3317 1st St,Rosenberg,TX,77471,US,M,4,2,Accountants,15229,4554
47181,Angela,Female,25,507 W Belt Line Rd,Richardson,TX,75080,US,S,1,0,Security,97803,70060
77700,Audrey,Male,34,3426 S Main St,Pearland,TX,77581,US,S,4,3,,48111,26051
46402,Kimberly,Female,26,903 Pasadena Blvd,Pasadena,TX,77506,US,S,,0,Laborers,113554,68959
58676,Meghan,Female,42,2207 W Oak St,Palestine,TX,75801,US,M,3,1,Drivers,9627,7071
12739,Kimberly,Female,40,6501 Boulevard 26,North Richland Hills,TX,76180,US,S,,0,Sales,65385,7379
54395,Kimberly,Male,33,6501 Boulevard 26,North Richland Hills,TX,76180,US,D,1,0,Managers,52412,50661
106887,Sam,Male,39,9980 Florida Blvd,Baton Rouge,LA,70815,US,S,2,1,Laborers,97548,116855
129405,Oscar,Male,24,1980 Airline Dr,Bossier City,LA,71112,US,D,1,0,,23603,51623
72875,Benjamin,Female,30,9959 Perkins Rd,Baton Rouge,LA,70810,US,M,4,2,,34034,34408
127318,Teena,Male,49,8009 Florida Blvd,Baton Rouge,LA,70806,US,S,1,0,,22401,17574
46822,Katarina,Male,33,5224 Florida Blvd,Baton Rouge,LA,70806,US,M,2,0,Managers,28665,93144
31563,Pat,Male,39,5464 Essen Ln,Baton Rouge,LA,70809,US,S,1,0,,97967,57694
101509,Veronica,Female,30,355 Lee Dr,Baton Rouge,LA,70808,US,M,2,0,Security,108510,44358
39172,Cara,Male,49,2220 S Sherwood Forest Blvd,Baton Rouge,LA,70816,US,M,4,2,Core,4605,7036
123129,Helene,Male,60,211 4th St,Alexandria,LA,71301,US,M,3,1,,19621,31802
12486,Simone,Male,43,49669 Gorman Post Rd,Lebec,CA,93243,US,M,2,0,Laborers,88116,65297
13073,Kelly,Male,33,45761 Dillon Rd,Coachella,CA,92236,US,M,2,0,,124575,4992
72355,Eli,Female,30,4900 Valley West Blvd,Arcata,CA,95521,US,D,1,0,Laborers,76891,89345
17228,Lakshmi,Female,24,4400 Central Pl,Fairfield,CA,94534,US,M,2,0,,73926,122923
28775,Jaclyn,Male,48,40375 Murrieta Hot Springs Rd,Murrieta,CA,92563,US,M,4,2,Laborers,119547,125259
69612,Marlon,Male,26,4000 S Highway 27,Somerset,KY,42501,US,M,3,1,Drivers,118556,7314
9873,Sael,Male,31,100 Armory Dr,Russellville,KY,42276,US,M,2,0,,40355,29371
15919,Maria,Male,36,5905 Timber Ridge Dr,Prospect,KY,40059,US,S,1,0,Core,35299,12837
127345,Host,Female,36,3683 N Mayo Trl,Pikeville,KY,41501,US,M,2,0,Sales,81306,8586
5492,Host,Male,31,190 Cassidy Blvd,Pikeville,KY,41501,US,M,2,0,Accountants,884,107588
109417,Meredith,Male,53,16920 E Colonial Dr,Orlando,FL,32820,US,D,1,0,Laborers,30740,72435
97540,Rose,Male,32,12549 State Road 535,Orlando,FL,32836,US,M,2,0,,118739,122791
86043,Natalia,Male,47,1028 Lee Rd,Orlando,FL,32810,US,M,2,0,Security,70285,67659
121555,William,Male,34,12300 Lake Underhill Rd,Orlando,FL,32828,US,M,4,2,Private service,36174,48320
61251,Amanda,Male,43,10701 Narcoossee Rd,Orlando,FL,32832,US,W,1,0,,18705,43900
58690,Romy,Male,42,2406 Enterprise Rd,Orange City,FL,32763,US,M,2,0,Laborers,20396,9203
39101,Millie,Female,34,2406 Enterprise Rd,Orange City,FL,32763,US,M,3,1,Core,96010,95837
97996,Kindra,Male,30,4085 Tampa Rd,Oldsmar,FL,34677,US,M,2,0,,42071,45313
14381,Jason,Male,31,401 NW Park St,Okeechobee,FL,34972,US,S,1,0,Managers,65543,106988
114727,Terrance,Male,52,3595 W Silver Springs Blvd,Ocala,FL,34475,US,M,4,2,Sales,57883,67056
127191,Artem,Male,27,265 W Oakland Park Blvd,Fort Lauderdale,FL,33311,US,M,3,1,,64225,61418
93376,Masha,Male,51,265 W Oakland Park Blvd,Fort Lauderdale,FL,33311,US,M,2,0,,109650,28144
10135,Rene,Male,38,1425 NE 163rd St,Miami,FL,33162,US,S,1,0,,54150,59780
51190,Mike,Female,41,9885 Collier Blvd,Naples,FL,34114,US,M,3,1,Laborers,61654,119377
57743,Alex,Female,60,12830 Us Highway 98 W,Miramar Beach,FL,32550,US,M,,0,Laborers,88828,19423
115343,Shawn,Male,53,4245 Tamiami Trl N,Naples,FL,34103,US,M,2,0,High skill tech,37002,117758
92460,Monica,Female,56,11141 Tamiami Trl N,Naples,FL,34110,US,D,1,0,Laborers,90416,35208
115151,Benjamin,Male,37,6204 Miramar Pkwy,Hollywood,FL,33023,US,S,1,0,Low-skill Laborers,90027,51159
21656,Alexander,Female,35,17001 Miramar Pkwy,Hollywood,FL,33027,US,S,1,0,Laborers,58628,24131
16562,Petya,Female,37,205 E Canal St,Mulberry,FL,33860,US,M,4,2,Laborers,127532,14302
108616,Natasha,Female,35,205 E Canal St,Mulberry,FL,33860,US,M,2,0,,75623,54737
107097,Bogna,Male,44,4305 W Main St,Mims,FL,32754,US,M,2,0,Sales,13564,6663
50925,Juan Carlos,,33,9850 SW 8th St,Miami,FL,33174,US,M,2,0,Sales,116680,52697
101577,Piper,Female,36,9850 SW 8th St,Miami,FL,33174,US,S,1,0,Drivers,89856,50436
90493,Kate,Male,27,7995 W Flagler St,Miami,FL,33144,US,M,3,1,Medicine,68213,9138
93894,Bogna,Female,34,7281 SW 8th St,Miami,FL,33144,US,M,2,0,,52891,37789
42422,Zena,Male,30,3020 Cranberry Hwy,East Wareham,MA,2538,US,M,4,,Core,24835,35640
119870,Vadim,Male,33,715 Belmont St,Brockton,MA,2301,US,D,1,0,Laborers,89712,33497
3007,PÃ©nÃ©lope,Male,26,273 Boston Rd,North Billerica,MA,1862,US,W,1,0,,73183,88179
62034,Jay,Male,29,1104 S Arkansas St,Springhill,LA,71075,US,M,2,0,,36311,56135
97054,Chris,Male,33,6705 Pines Rd,Shreveport,LA,71129,US,M,4,2,Core,75579,22639
108636,Brandon,Male,30,395 Bert Kouns Industrial Loop,Shreveport,LA,71106,US,M,2,0,Cleaning,31982,12770
21122,Alex,Male,36,17634 Highway 190,Port Barre,LA,70577,US,S,2,1,,51651,58445
68225,S Barn,Male,36,114 Ferry St,Malden,MA,2148,US,W,1,0,,9253,65893
45433,Andy & Friends,Female,47,1597 Washington Pike,Bridgeville,PA,15017,US,M,4,2,Drivers,87484,49442
20661,Rebekah,Male,37,1689 Arden Way,Sacramento,CA,95815,US,M,4,2,High skill tech,23891,23835
58142,Franklin,Male,32,196 Annapolis Mall,Annapolis,MD,21401,US,M,2,0,,86162,118128
26824,Andrey,Male,28,2013 5th Ave,Huntington,WV,25703,US,M,2,0,,37168,30782
57336,Eddie,Male,28,1976 S Lincoln Ave,Jerome,ID,83338,US,S,3,2,Private service,43786,116597
8090,Alexis,Male,53,1911 Tuttle Creek Blvd,Manhattan,KS,66502,US,M,2,0,Managers,93599,76885
52743,Annika,Male,26,1911 Tuttle Creek Blvd,Manhattan,KS,66502,US,S,1,0,,103174,31384
116983,Jonathan,Male,42,16101 Kensington Dr,Sugar Land,TX,77479,US,S,1,0,Accountants,19994,12105
16419,Itai,Male,29,11267 Huebner Rd,San Antonio,TX,78230,US,W,1,0,,97481,19527
4490,AFI Apartments,Female,32,1940 Rock Springs Dr,Las Vegas,NV,89128,US,M,2,0,Drivers,102196,43659
126559,Simsim,Male,46,4521 N Rancho Dr,Las Vegas,NV,89130,US,D,1,0,,10622,50939
55451,Joni,Male,52,909 Robert Raymond Dr,Lake Saint Louis,MO,63367,US,M,2,0,Sales,33529,40389
38978,M David,Male,28,909 Robert Raymond Dr,Lake Saint Louis,MO,63367,US,M,4,2,Core,67280,71083
90234,Lee,Male,45,12136 Woodside Ave,Lakeside,CA,92040,US,M,3,1,Sales,101043,127570
116919,Johnny,Male,25,106 Bradford Blvd,Gordonsville,TN,38563,US,M,2,0,,47403,34135
98271,Matthew & Marilyn,Female,60,6225 Mission Gorge Rd,San Diego,CA,92120,US,M,2,0,Drivers,17281,98985
112949,Katja,Female,26,3635 S Big Bend Blvd,Saint Louis,MO,63143,US,M,2,0,Laborers,87293,52086
51511,Andres Mekos,Male,38,766 W Pearce Blvd,Wentzville,MO,63385,US,M,3,1,,7974,43677
15101,Tara,Female,23,310 Ichord Ave,Waynesville,MO,65583,US,M,3,1,Managers,97409,96909
66756,Lia,Female,35,311 E Young Ave,Warrensburg,MO,64093,US,M,3,1,Laborers,33083,16866
86513,Emily And Joel,Male,22,1717 W Battlefield St,Springfield,MO,65807,US,M,3,1,Sales,117699,47175
45084,John,Female,34,1717 W Battlefield St,Springfield,MO,65807,US,M,4,2,Laborers,101578,102094
74108,Saskia,Male,41,1221 E Kingsley St,Springfield,MO,65804,US,M,2,0,Accountants,56346,82529
33239,Max,Male,28,11111 Bellefontaine Rd,Saint Louis,MO,63138,US,D,1,0,Managers,36039,116881
106192,Anthony,Female,32,381 Highway Z,Saint Robert,MO,65584,US,M,2,0,Drivers,38220,85282
99825,Eva,Female,27,6251 Mid Rivers Mall Dr,Saint Charles,MO,63304,US,D,1,0,,36662,45908
77578,David,Male,25,3282 Telegraph Rd,Saint Louis,MO,63125,US,M,3,1,High skill tech,32454,121324
69779,Rebecca,Male,25,4979 Natural Bridge Ave,Saint Louis,MO,63115,US,M,2,0,,62445,82933
76830,Elizabeth,Female,37,1119 N Tucker Blvd,Saint Louis,MO,63101,US,M,3,1,,96049,74363
117570,Dan & Michelle,Male,37,6018 Lake Ave,Saint Joseph,MO,64504,US,M,2,0,Core,120384,41040
94830,Jonathon,Male,40,601 N Belt Hwy,Saint Joseph,MO,64506,US,D,1,0,Laborers,51555,122543
5414,Oksana,Female,58,325 W Center St,Whitewater,WI,53190,US,M,2,0,Drivers,1203,48323
43722,Patricia,Male,24,202 19th Ave Se,Willmar,MN,56201,US,M,2,0,,33325,95505
125128,Re,Male,52,3380 55th St NW,Rochester,MN,55901,US,S,2,1,,25689,60243
71981,Kali,Male,28,1007 W Broadway Ave,Forest Lake,MN,55025,US,M,2,0,Waiters/barmen,17118,24631
30724,Joshua,Male,29,15222 Dellwood Dr,Baxter,MN,56425,US,M,2,,Core,8951,106757
59725,Megan,Male,30,5369 Bay Rd,Saginaw,MI,48604,US,M,2,,Sales,102520,22781
125344,Taya,Male,35,1021 E Pickard St,Mount Pleasant,MI,48858,US,D,1,0,Laborers,126606,41684
55020,Jason & Agnes,Female,34,7262 S Westnedge Ave,Portage,MI,49002,US,,2,0,,37730,19970
108750,Yohan,Male,51,4963 Interpark Dr N,Lake Orion,MI,48359,US,D,1,0,Core,71741,112666
94360,William,Male,29,520 A Way,Grand Haven,MI,49417,US,S,1,0,Core,54536,43003
67094,Darren,Male,35,4903 Scottsville Rd,Bowling Green,KY,42104,US,M,2,0,Cleaning,91185,115383
42713,Sasha,Male,32,101 Jordan Creek Pkwy,West Des Moines,IA,50266,US,D,1,0,Medicine,111477,80070
86978,Deborah,Male,29,4800 Asbury Rd,Dubuque,IA,52002,US,W,1,0,Security,109793,2040
46065,Olga,Male,35,2305 SE Delaware Ave,Ankeny,IA,50021,US,M,2,0,,76002,32298
21828,Bill,Male,28,2591 Heartland Pl,Coralville,IA,52241,US,M,2,0,Core,14487,28750
2228,Meagan,Female,34,2405 Edgewood Rd SW,Cedar Rapids,IA,52404,US,M,2,0,Laborers,119929,41472
106998,Julien,Male,32,919 Lawrence St,Burlington,IA,52601,US,M,2,0,,20789,123408
109913,Yohan,Female,24,2625 Lincoln Way,Clinton,IA,52732,US,M,4,2,Security,67346,84049
24288,Marie-Claire,Female,45,3400 W Kimberly Rd,Davenport,IA,52806,US,S,1,0,Laborers,5564,73238
16533,Nychele,Male,25,9118 Beach Channel Dr,Far Rockaway,NY,11693,US,M,3,1,Secretaries,42585,48972
19401,Elem,Female,33,86 W Main St,Hancock,NY,13783,US,,1,0,,55491,31337
58226,Hillary,Female,42,86 E 167th St,Bronx,NY,10452,US,M,7,5,Laborers,42183,93942
81768,Andre,Male,41,834 Fort Salonga Rd,Northport,NY,11768,US,M,5,3,Core,117469,95030
100260,Waundell,Male,35,82 Court St,Brooklyn,NY,11201,US,M,2,0,Managers,47570,83829
124082,Jon,Female,31,818 Old Country Rd,Plainview,NY,11803,US,M,2,0,Laborers,22644,115993
114271,Michelle,Female,29,8 Manor Ln,Saugerties,NY,12477,US,M,4,2,,99294,8310
34278,Avi,Male,26,788 Lake Ave,Rochester,NY,14613,US,S,1,0,Private service,13049,98233
69393,Timur,Female,46,7602 Flatlands Ave,Brooklyn,NY,11236,US,M,2,0,Laborers,11465,75963
83949,Luis Enrique,Male,35,7550 101st Ave,Ozone Park,NY,11416,US,D,1,0,Medicine,59918,86439
73200,Mariela,Female,53,7550 101st Ave,Ozone Park,NY,11416,US,M,3,1,Sales,34183,113336
115256,Maireni,Male,31,724 E 241st St,Bronx,NY,10470,US,S,1,0,,91073,63534
28116,Patrick,Male,49,704 Foote Ave,Jamestown,NY,14701,US,D,1,,,6008,6446
8299,Maura,Male,44,701 Utica Ave,Brooklyn,NY,11203,US,M,2,0,Medicine,63606,117745
16210,Elia,Female,39,700 Main St,Arcade,NY,14009,US,M,2,,,103815,54166
44065,Marie,Female,28,700 Main St,Arcade,NY,14009,US,M,2,0,Laborers,17757,68169
63239,Ceci,Female,28,6720 Pittsford Palmyra Rd,Fairport,NY,14450,US,M,2,0,,88061,9680
57277,William Hakan,Male,31,67 Main St,Le Roy,NY,14482,US,M,2,0,,59659,85959
3156,Chelsey,,38,618 Sunrise Hwy,Rockville Centre,NY,11570,US,M,5,3,,121737,69966
63884,Itziar,Female,30,614 Middle Country Rd,Saint James,NY,11780,US,M,3,1,,39536,95743
50441,Valmik,Male,29,6105 S Salina St,Syracuse,NY,13205,US,M,2,0,Sales,32473,11495
118865,Tracy,Male,38,6 Gramatan Ave,Mount Vernon,NY,10550,US,S,1,0,Accountants,13558,57351
105792,Aditi,Male,31,6035 S Park Ave,Hamburg,NY,14075,US,M,2,0,Sales,56196,11628
74735,Faye,Female,24,250 Dinah Shore Blvd,Winchester,TN,37398,US,M,2,0,Laborers,122753,8196
97729,Elem,Male,59,5824 Central Florida Pkwy,Orlando,FL,32821,US,,2,0,Managers,54069,122548
16881,Darren,Female,22,508 S Chickasaw Trl,Orlando,FL,32825,US,M,2,0,Drivers,111887,57916
35470,Lisah,Female,29,1050 Mccoy Rd,Orlando,FL,32809,US,M,3,1,Managers,51319,27563
53950,Meghan,Male,31,8601 Summit Centre Way,Orlando,FL,32810,US,M,2,0,Core,81834,119531
58344,Chris,Male,38,2400 N Orange Ave,Orlando,FL,32804,US,W,1,0,,37830,48776
77630,Michelle,Male,51,7693 E Colonial Dr,Orlando,FL,32807,US,M,2,0,,109749,103525
119902,Daniel,Female,27,2095 S Volusia Ave,Orange City,FL,32763,US,M,2,0,Managers,112699,44831
109860,Caitlin,Male,34,90 W Mitchell Hammock Rd,Oviedo,FL,32765,US,M,4,2,Laborers,59936,125718
121131,Guillermo,Female,29,90 W Mitchell Hammock Rd,Oviedo,FL,32765,US,M,4,2,Sales,103763,32199
124311,Emily,Male,27,2200 W State Road 434,Longwood,FL,32779,US,S,1,0,Private service,123097,44918
76023,Julissa,Male,28,1490 N Woodland Blvd,DeLand,FL,32720,US,M,2,0,Core,93303,95333
97067,Cole,Male,38,2817 S Bay St,Eustis,FL,32726,US,S,1,0,Accountants,37975,21163
56937,Danny,Male,45,3880 Flagg Ln,Lake Mary,FL,32746,US,D,1,0,Accountants,18539,101507
127389,Brian,Female,44,3880 Flagg Ln,Lake Mary,FL,32746,US,S,1,0,Low-skill Laborers,17922,56764
109050,Joerg,Male,27,15408 NE Us Highway 301,Waldo,FL,32694,US,M,,0,,111002,92986
78394,Paloma,Male,41,2738 S Main St,High Point,NC,27263,US,M,2,0,Medicine,97341,73431
67609,Jessica,Male,44,2745 Freedom Dr,Charlotte,NC,28208,US,M,2,0,,111779,93439
54948,Jen,Female,41,2831 Neuse Blvd,New Bern,NC,28562,US,S,1,0,Sales,7686,18560
118976,Aaron,Male,27,2680 N Roberts Ave,Lumberton,NC,28358,US,M,2,0,,33695,49311
40326,Trey,Male,38,3320 Silas Creek Pkwy,Winston-Salem,NC,27103,US,M,2,0,Sales,118438,59354
92439,Hillary,Male,30,2509 Flatbush Ave,Brooklyn,NY,11234,US,M,2,0,Accountants,100079,48603
110287,Tuva,Male,31,3832 State Route 13,Pulaski,NY,13142,US,M,2,0,Sales,17205,84935
113151,Tuva,Female,25,5 Old Shore Rd,Port Washington,NY,11050,US,M,2,,Sales,39693,125742
73008,Mike,Male,32,187 State Route 104,Oswego,NY,13126,US,M,3,,Waiters/barmen,86874,74405
91674,Elia,Female,30,3007 Nys Route 417,Olean,NY,14760,US,M,2,0,Laborers,65859,126313
17987,Rocco,Male,30,3007 Nys Route 417,Olean,NY,14760,US,S,1,0,,119480,38853
2675,Heather,Male,36,3190 Long Beach Rd,Oceanside,NY,11572,US,M,3,1,Sales,3336,2168
100845,Stephanie,Male,30,3190 Long Beach Rd,Oceanside,NY,11572,US,M,2,0,,45636,51625
47328,Pete & Laurie,Female,38,2553 Military Rd,Niagara Falls,NY,14304,US,M,2,0,,125529,116827
70566,Joshua,Male,41,154 E 116th St,New York,NY,10029,US,,3,1,Core,61005,106453
11634,Sara,Female,34,4098 East Ave,Livermore,CA,94550,US,M,2,0,,118789,23074
